/home/sjf/eegall/main.py:478: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  use_label = torch.tensor(all_labels[i,:,0],dtype=int)
/home/sjf/eegall/main.py:480: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  use_label = torch.tensor(all_labels[i,:],dtype=int)
/home/sjf/eegall/main.py:125: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  base_val_data = torch.tensor(base_val_data)
/home/sjf/eegall/main.py:126: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  harm_val_data = torch.tensor(harm_val_data)
/home/sjf/eegall/main.py:127: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_graph = torch.tensor(val_graph)
/home/sjf/eegall/main.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_labels = torch.tensor(val_labels)
/home/sjf/eegall/main.py:125: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  base_val_data = torch.tensor(base_val_data)
/home/sjf/eegall/main.py:126: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  harm_val_data = torch.tensor(harm_val_data)
/home/sjf/eegall/main.py:127: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_graph = torch.tensor(val_graph)
/home/sjf/eegall/main.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_labels = torch.tensor(val_labels)
--------- FACED DATA ---------

*********** ALL Loaded data ***************

base_x: torch.Size([123, 312, 32, 7]), harm_x: torch.Size([123, 312, 32, 7]) all_labels: torch.Size([123, 312]) 
 base_graph: torch.Size([123, 312, 32, 32]) harm_graph: torch.Size([123, 312, 32, 32])

this is with limit version
Uing base graph and base feature for Time Graph part and harm feature for encoding!
******** mix subject_0 ********

[156, 156]
step: 3400, Loss: 0.14900977909564972
step: 3500, Loss: 0.15152281522750854
step: 3600, Loss: 0.15619541704654694
step: 3700, Loss: 0.13805195689201355
step: 3800, Loss: 0.136036217212677
step: 3900, Loss: 0.13873767852783203
step: 4000, Loss: 0.12398029863834381
step: 4100, Loss: 0.12372983992099762
step: 4200, Loss: 0.14242033660411835
step: 4300, Loss: 0.1290411353111267
step: 4400, Loss: 0.12262138724327087
step: 4500, Loss: 0.12934288382530212
step: 4600, Loss: 0.12284746021032333
step: 4700, Loss: 0.12201186269521713
step: 4800, Loss: 0.1373710185289383
step: 4900, Loss: 0.1239040419459343
step: 5000, Loss: 0.12114851176738739
step: 5100, Loss: 0.12710462510585785
step: 5200, Loss: 0.12315624952316284
step: 5300, Loss: 0.12005041539669037
step: 5400, Loss: 0.12932413816452026
step: 5500, Loss: 0.1221645176410675
step: 5600, Loss: 0.11990546435117722
step: 5700, Loss: 0.11911329627037048
step: 5800, Loss: 0.11618832498788834
step: 5900, Loss: 0.11896732449531555
step: 6000, Loss: 0.12501153349876404
step: 6100, Loss: 0.11972186714410782
step: 6200, Loss: 0.11865608394145966
step: 6300, Loss: 0.1214153990149498
step: 6400, Loss: 0.11419427394866943
step: 6500, Loss: 0.11563536524772644
step: 6600, Loss: 0.12253640592098236
step: 6700, Loss: 0.1189226284623146
step: 6800, Loss: 0.11903801560401917
step: 6900, Loss: 0.11788903921842575
step: 7000, Loss: 0.1361103355884552
step: 7100, Loss: 0.11726006865501404
step: 7200, Loss: 0.11943221837282181
step: 7300, Loss: 0.11763279139995575
step: 7400, Loss: 0.11798053234815598
step: 7500, Loss: 0.11625286936759949
step: 7600, Loss: 0.11458340287208557
step: 7700, Loss: 0.1162167638540268
step: 7800, Loss: 0.11737516522407532
step: 7900, Loss: 0.11568465828895569
step: 8000, Loss: 0.12044800072908401
step: 8100, Loss: 0.11839346587657928
step: 8200, Loss: 0.11525217443704605
step: 8300, Loss: 0.11651269346475601
step: 8400, Loss: 0.11939382553100586
step: 8500, Loss: 0.11687742173671722
step: 8600, Loss: 0.11768826097249985
step: 8700, Loss: 0.1163107305765152
step: 8800, Loss: 0.1170286238193512
step: 8900, Loss: 0.112823486328125
step: 9000, Loss: 0.11822816729545593
step: 9100, Loss: 0.11612889915704727
step: 9200, Loss: 0.11879371106624603
step: 9300, Loss: 0.11508674919605255
step: 9400, Loss: 0.11532966047525406
step: 9500, Loss: 0.11542566120624542
step: 9600, Loss: 0.11769169569015503
step: 9700, Loss: 0.11380591243505478
step: 9800, Loss: 0.11601903289556503
step: 9900, Loss: 0.11492446064949036
training successfully ended.
validating...
validate data length:95
acc: 0.9318181818181818
precision: 0.9038461538461539
recall: 0.9791666666666666
F_score: 0.9400000000000001
******fold 2******

Training... train_data length:855
step: 0, Loss: 0.12022776156663895
step: 100, Loss: 0.1245579943060875
step: 200, Loss: 0.11794707179069519
step: 300, Loss: 0.11867164820432663
step: 400, Loss: 0.11463381350040436
step: 500, Loss: 0.12141936272382736
step: 600, Loss: 0.11587512493133545
step: 700, Loss: 0.11543881893157959
step: 800, Loss: 0.11668342351913452
step: 900, Loss: 0.11511017382144928
step: 1000, Loss: 0.11438728868961334
step: 1100, Loss: 0.11856827884912491
step: 1200, Loss: 0.11508951336145401
step: 1300, Loss: 0.11856527626514435
step: 1400, Loss: 0.11440129578113556
step: 1500, Loss: 0.11545705050230026
step: 1600, Loss: 0.11528992652893066
step: 1700, Loss: 0.11499599367380142
step: 1800, Loss: 0.11516234278678894
step: 1900, Loss: 0.11364303529262543
step: 2000, Loss: 0.1146024838089943
step: 2100, Loss: 0.11600174009799957
step: 2200, Loss: 0.11427047848701477
step: 2300, Loss: 0.11662270128726959
step: 2400, Loss: 0.11334722489118576
step: 2500, Loss: 0.11615107953548431
step: 2600, Loss: 0.11543306708335876
step: 2700, Loss: 0.11427386105060577
step: 2800, Loss: 0.1149013563990593
step: 2900, Loss: 0.11516016721725464
step: 3000, Loss: 0.11530672013759613
step: 3100, Loss: 0.1156463548541069
step: 3200, Loss: 0.11886309832334518
step: 3300, Loss: 0.7417484521865845
step: 3400, Loss: 0.18085838854312897
step: 3500, Loss: 0.1424197107553482
step: 3600, Loss: 0.1337474286556244
step: 3700, Loss: 0.12686175107955933
step: 3800, Loss: 0.12705260515213013
step: 3900, Loss: 0.12265478074550629
step: 4000, Loss: 0.12229438871145248
step: 4100, Loss: 0.12344643473625183
step: 4200, Loss: 0.12278291583061218
step: 4300, Loss: 0.1209384948015213
step: 4400, Loss: 0.1192815899848938
step: 4500, Loss: 0.12030963599681854
step: 4600, Loss: 0.11963701248168945
step: 4700, Loss: 0.11954628676176071
step: 4800, Loss: 0.11830389499664307
step: 4900, Loss: 0.11890903860330582
step: 5000, Loss: 0.1188889667391777
step: 5100, Loss: 0.11605485528707504
step: 5200, Loss: 0.11635208874940872
step: 5300, Loss: 0.11950519680976868
step: 5400, Loss: 0.11719013005495071
step: 5500, Loss: 0.11590304970741272
step: 5600, Loss: 0.11559372395277023
step: 5700, Loss: 0.11517591774463654
step: 5800, Loss: 0.11602076143026352
step: 5900, Loss: 0.11730295419692993
step: 6000, Loss: 0.11704806983470917
step: 6100, Loss: 0.11617967486381531
step: 6200, Loss: 0.11850626021623611
step: 6300, Loss: 0.11573367565870285
step: 6400, Loss: 0.11394587904214859
step: 6500, Loss: 0.11572928726673126
step: 6600, Loss: 0.1144154816865921
step: 6700, Loss: 0.1152416542172432
step: 6800, Loss: 0.11559699475765228
step: 6900, Loss: 0.11477324366569519
step: 7000, Loss: 0.114610955119133
step: 7100, Loss: 0.11604182422161102
step: 7200, Loss: 0.11415316164493561
step: 7300, Loss: 0.11412705481052399
step: 7400, Loss: 0.1155422031879425
step: 7500, Loss: 0.11350040882825851
step: 7600, Loss: 0.11587335914373398
step: 7700, Loss: 0.11555559933185577
step: 7800, Loss: 0.11431965976953506
step: 7900, Loss: 0.11456742882728577
step: 8000, Loss: 0.11354333162307739
step: 8100, Loss: 0.11353300511837006
step: 8200, Loss: 0.11389794200658798
step: 8300, Loss: 0.11594866961240768
step: 8400, Loss: 0.11471032351255417
step: 8500, Loss: 0.11393101513385773
step: 8600, Loss: 0.11471288651227951
step: 8700, Loss: 0.11430556327104568
step: 8800, Loss: 0.11452844738960266
step: 8900, Loss: 0.11522451788187027
step: 9000, Loss: 0.1145932525396347
step: 9100, Loss: 0.11428352445363998
step: 9200, Loss: 0.1153792291879654
step: 9300, Loss: 0.11341602355241776
step: 9400, Loss: 0.11519382894039154
step: 9500, Loss: 0.11381645500659943
step: 9600, Loss: 0.11387988924980164
step: 9700, Loss: 0.1145385205745697
step: 9800, Loss: 0.11560579389333725
step: 9900, Loss: 0.11424330621957779
training successfully ended.
validating...
validate data length:95
acc: 0.9659090909090909
precision: 0.926829268292683
recall: 1.0
F_score: 0.9620253164556963
******fold 3******

Training... train_data length:855
step: 0, Loss: 0.6701538562774658
step: 100, Loss: 0.11809093505144119
step: 200, Loss: 0.11616739630699158
step: 300, Loss: 0.11459147930145264
step: 400, Loss: 0.11580870300531387
step: 500, Loss: 0.11627237498760223
step: 600, Loss: 0.11413590610027313
step: 700, Loss: 0.1140948235988617
step: 800, Loss: 0.11408892273902893
step: 900, Loss: 0.11398432403802872
step: 1000, Loss: 0.11424785852432251
step: 1100, Loss: 0.11634395271539688
step: 1200, Loss: 0.11268295347690582
step: 1300, Loss: 0.1135210394859314
step: 1400, Loss: 0.11336696892976761
step: 1500, Loss: 0.11376998573541641
step: 1600, Loss: 0.11426106095314026
step: 1700, Loss: 0.11550083756446838
step: 1800, Loss: 0.11338245123624802
step: 1900, Loss: 0.11411266028881073
step: 2000, Loss: 0.11503444612026215
step: 2100, Loss: 0.11402396112680435
step: 2200, Loss: 0.11422661691904068
step: 2300, Loss: 0.11414094269275665
step: 2400, Loss: 0.11461781710386276
step: 2500, Loss: 0.11579899489879608
step: 2600, Loss: 0.11575984209775925
step: 2700, Loss: 0.11469689756631851
step: 2800, Loss: 0.11415722966194153
step: 2900, Loss: 0.11365173012018204
step: 3000, Loss: 0.11737845838069916
step: 3100, Loss: 0.11614947021007538
step: 3200, Loss: 0.11494316905736923
step: 3300, Loss: 0.11825425922870636
step: 3400, Loss: 0.11514521390199661
step: 3500, Loss: 0.11848488450050354
step: 3600, Loss: 0.11760272085666656
step: 3700, Loss: 0.11729523539543152
step: 3800, Loss: 0.11383640021085739
step: 3900, Loss: 0.11520594358444214
step: 4000, Loss: 0.11738987267017365
step: 4100, Loss: 0.1141895055770874
step: 4200, Loss: 0.11397546529769897
step: 4300, Loss: 0.11484282463788986
step: 4400, Loss: 0.11652477085590363
step: 4500, Loss: 0.11434157937765121
step: 4600, Loss: 0.11637081205844879
step: 4700, Loss: 0.2591060400009155
step: 4800, Loss: 0.1746511161327362
step: 4900, Loss: 0.1337282359600067
step: 5000, Loss: 0.13623356819152832
step: 5100, Loss: 0.13352292776107788
step: 5200, Loss: 0.12857654690742493
step: 5300, Loss: 0.1287156045436859
step: 5400, Loss: 0.12454360723495483
step: 5500, Loss: 0.1220766007900238
step: 5600, Loss: 0.12406009435653687
step: 5700, Loss: 0.12110653519630432
step: 5800, Loss: 0.1199425682425499
step: 5900, Loss: 0.12014058232307434
step: 6000, Loss: 0.11875174194574356
step: 6100, Loss: 0.12152770161628723
step: 6200, Loss: 0.11764995753765106
step: 6300, Loss: 0.11951785534620285
step: 6400, Loss: 0.11804698407649994
step: 6500, Loss: 0.11846516281366348
step: 6600, Loss: 0.1153612732887268
step: 6700, Loss: 0.11744429171085358
step: 6800, Loss: 0.11745841801166534
step: 6900, Loss: 0.11784738302230835
step: 7000, Loss: 0.11676301062107086
step: 7100, Loss: 0.11506928503513336
step: 7200, Loss: 0.11721177399158478
step: 7300, Loss: 0.11626717448234558
step: 7400, Loss: 0.1167723760008812
step: 7500, Loss: 0.11465026438236237
step: 7600, Loss: 0.11614011973142624
step: 7700, Loss: 0.11729218065738678
step: 7800, Loss: 0.11553028970956802
step: 7900, Loss: 0.11443217098712921
step: 8000, Loss: 0.11340148746967316
step: 8100, Loss: 0.11546273529529572
step: 8200, Loss: 0.11577336490154266
step: 8300, Loss: 0.11557309329509735
step: 8400, Loss: 0.11570262908935547
step: 8500, Loss: 0.11596386879682541
step: 8600, Loss: 0.11516552418470383
step: 8700, Loss: 0.11462756991386414
step: 8800, Loss: 0.11456240713596344
step: 8900, Loss: 0.11448942869901657
step: 9000, Loss: 0.11457444727420807
step: 9100, Loss: 0.11339713633060455
step: 9200, Loss: 0.11654938012361526
step: 9300, Loss: 0.11289358139038086
step: 9400, Loss: 0.11480124294757843
step: 9500, Loss: 0.11395404487848282
step: 9600, Loss: 0.11591725051403046
step: 9700, Loss: 0.8906199336051941
step: 9800, Loss: 0.14430618286132812
step: 9900, Loss: 0.1307477056980133
step: 7700, Loss: 0.11476904898881912
step: 7800, Loss: 0.12095895409584045
step: 7900, Loss: 0.11530537903308868
step: 8000, Loss: 0.11442729830741882
step: 8100, Loss: 0.11623948812484741
step: 8200, Loss: 0.11757819354534149
step: 8300, Loss: 0.11573784798383713
step: 8400, Loss: 0.11946241557598114
step: 8500, Loss: 0.11569532752037048
step: 8600, Loss: 0.11670319736003876
step: 8700, Loss: 0.11383864283561707
step: 8800, Loss: 0.11492077261209488
step: 8900, Loss: 0.11539279669523239
step: 9000, Loss: 0.11575973033905029
step: 9100, Loss: 0.11448338627815247
step: 9200, Loss: 0.11480299383401871
step: 9300, Loss: 0.11448565125465393
step: 9400, Loss: 0.11476530879735947
step: 9500, Loss: 0.11507101356983185
step: 9600, Loss: 0.11815911531448364
step: 9700, Loss: 0.11317912489175797
step: 9800, Loss: 0.11420466005802155
step: 9900, Loss: 0.11447207629680634
training successfully ended.
validating...
validate data length:31
acc: 0.8666666666666667
precision: 0.9333333333333333
recall: 0.8235294117647058
F_score: 0.8749999999999999
******fold 8******

Training... train_data length:281
step: 0, Loss: 0.16982054710388184
step: 100, Loss: 0.11773687601089478
step: 200, Loss: 0.11505397409200668
step: 300, Loss: 0.11656481772661209
step: 400, Loss: 0.11508392542600632
step: 500, Loss: 0.11629705131053925
step: 600, Loss: 0.11456657201051712
step: 700, Loss: 0.11594561487436295
step: 800, Loss: 0.11710675805807114
step: 900, Loss: 0.11514569818973541
step: 1000, Loss: 0.11380138993263245
step: 1100, Loss: 0.11257540434598923
step: 1200, Loss: 0.11673334240913391
step: 1300, Loss: 0.11547736823558807
step: 1400, Loss: 0.1151326522231102
step: 1500, Loss: 0.11318853497505188
step: 1600, Loss: 0.11404572427272797
step: 1700, Loss: 0.11375438421964645
step: 1800, Loss: 0.11566412448883057
step: 1900, Loss: 0.1147681176662445
step: 2000, Loss: 0.11392823606729507
step: 2100, Loss: 0.11363554745912552
step: 2200, Loss: 0.11407332867383957
step: 2300, Loss: 0.1148865818977356
step: 2400, Loss: 0.11447260528802872
step: 2500, Loss: 0.11586882174015045
step: 2600, Loss: 0.1134500503540039
step: 2700, Loss: 0.11602577567100525
step: 2800, Loss: 0.11556768417358398
step: 2900, Loss: 0.11369147896766663
step: 3000, Loss: 0.11577372997999191
step: 3100, Loss: 0.11397863924503326
step: 3200, Loss: 0.1138799637556076
step: 3300, Loss: 0.11596964299678802
step: 3400, Loss: 0.11519132554531097
step: 3500, Loss: 0.11401423811912537
step: 3600, Loss: 0.11416199058294296
step: 3700, Loss: 0.11469565331935883
step: 3800, Loss: 0.11384864896535873
step: 3900, Loss: 0.11369352787733078
step: 4000, Loss: 0.11564989387989044
step: 4100, Loss: 0.1143641471862793
step: 4200, Loss: 0.1160288006067276
step: 4300, Loss: 0.1167140081524849
step: 4400, Loss: 0.11460062861442566
step: 4500, Loss: 0.11434413492679596
step: 4600, Loss: 0.11694159358739853
step: 4700, Loss: 0.11500602215528488
step: 4800, Loss: 0.11405376344919205
step: 4900, Loss: 0.11399556696414948
step: 5000, Loss: 0.1167457103729248
step: 5100, Loss: 0.11331365257501602
step: 5200, Loss: 0.11688048392534256
step: 5300, Loss: 0.11469623446464539
step: 5400, Loss: 0.11756071448326111
step: 5500, Loss: 0.11623847484588623
step: 5600, Loss: 0.11501891165971756
step: 5700, Loss: 0.1166388988494873
step: 5800, Loss: 0.11393270641565323
step: 5900, Loss: 0.11292542517185211
step: 6000, Loss: 0.11399735510349274
step: 6100, Loss: 0.11599627137184143
step: 6200, Loss: 0.11379536986351013
step: 6300, Loss: 0.11272366344928741
step: 6400, Loss: 0.1167442724108696
step: 6500, Loss: 0.11490949243307114
step: 6600, Loss: 0.11556704342365265
step: 6700, Loss: 0.22971653938293457
step: 6800, Loss: 0.13019150495529175
step: 6900, Loss: 0.13367028534412384
step: 7000, Loss: 0.12694060802459717
step: 7100, Loss: 0.12211477011442184
step: 7200, Loss: 0.12236843258142471
step: 7300, Loss: 0.1177157461643219
step: 7400, Loss: 0.11984563618898392
step: 7500, Loss: 0.11925346404314041
step: 7600, Loss: 0.12044376134872437
step: 7700, Loss: 0.11719122529029846
step: 7800, Loss: 0.11743441969156265
step: 7900, Loss: 0.11483358591794968
step: 8000, Loss: 0.11698075383901596
step: 8100, Loss: 0.11568042635917664
step: 8200, Loss: 0.11697231233119965
step: 8300, Loss: 0.11520971357822418
step: 8400, Loss: 0.1158728301525116
step: 8500, Loss: 0.11661121994256973
step: 8600, Loss: 0.11710972338914871
step: 8700, Loss: 0.11834308505058289
step: 8800, Loss: 0.11495824158191681
step: 8900, Loss: 0.11553583294153214
step: 9000, Loss: 0.11695843935012817
step: 9100, Loss: 0.114470936357975
step: 9200, Loss: 0.1160132884979248
step: 9300, Loss: 0.11550143361091614
step: 9400, Loss: 0.11416053026914597
step: 9500, Loss: 0.11632887274026871
step: 9600, Loss: 0.1144791841506958
step: 9700, Loss: 0.1142244040966034
step: 9800, Loss: 0.11490801721811295
step: 9900, Loss: 0.11465896666049957
training successfully ended.
validating...
validate data length:31
acc: 0.8666666666666667
precision: 0.9230769230769231
recall: 0.8
F_score: 0.8571428571428571
******fold 9******

Training... train_data length:281
step: 0, Loss: 0.16934429109096527
step: 100, Loss: 0.11714355647563934
step: 200, Loss: 0.11723259091377258
step: 300, Loss: 0.11514520645141602
step: 400, Loss: 0.11532606184482574
step: 500, Loss: 0.11590389907360077
step: 600, Loss: 0.11542122066020966
step: 700, Loss: 0.1167139858007431
step: 800, Loss: 0.11621247231960297
step: 900, Loss: 0.11692728847265244
step: 1000, Loss: 0.11573265492916107
step: 1100, Loss: 0.11447270214557648
step: 1200, Loss: 0.11490034312009811
step: 1300, Loss: 0.11402472853660583
step: 1400, Loss: 0.11539129912853241
step: 1500, Loss: 0.11421891301870346
step: 1600, Loss: 0.11487292498350143
step: 1700, Loss: 0.11352820694446564
step: 1800, Loss: 0.11543732136487961
step: 1900, Loss: 0.11563677340745926
step: 2000, Loss: 0.1149686798453331
step: 2100, Loss: 0.11389724165201187
step: 2200, Loss: 0.11518979072570801
step: 2300, Loss: 0.11388000100851059
step: 2400, Loss: 0.11497574299573898
step: 2500, Loss: 0.11369992792606354
step: 2600, Loss: 0.1155766099691391
step: 2700, Loss: 0.11456012725830078
step: 2800, Loss: 0.11475790292024612
step: 2900, Loss: 0.11787831783294678
step: 3000, Loss: 0.11440777778625488
step: 3100, Loss: 0.11458873748779297
step: 3200, Loss: 0.11517585068941116
step: 3300, Loss: 0.11517743021249771
step: 3400, Loss: 0.11368921399116516
step: 3500, Loss: 0.1173037737607956
step: 3600, Loss: 0.11718939244747162
step: 3700, Loss: 0.11294098198413849
step: 3800, Loss: 0.11460647732019424
step: 3900, Loss: 0.11507062613964081
step: 4000, Loss: 0.11381229758262634
step: 4100, Loss: 0.11618918180465698
step: 4200, Loss: 0.11548006534576416
step: 4300, Loss: 0.11535575240850449
step: 4400, Loss: 0.11472480744123459
step: 4500, Loss: 0.11394338309764862
step: 4600, Loss: 0.11496733129024506
step: 4700, Loss: 0.11427567899227142
step: 4800, Loss: 0.11382615566253662
step: 4900, Loss: 0.1144838035106659
step: 5000, Loss: 0.11471005529165268
step: 5100, Loss: 0.11332443356513977
step: 5200, Loss: 0.1150716170668602
step: 5300, Loss: 0.11419612914323807
step: 5400, Loss: 0.11735290288925171
step: 5500, Loss: 0.11387624591588974
step: 5600, Loss: 0.11421159654855728
step: 5700, Loss: 0.11492328345775604
step: 5800, Loss: 0.11622248589992523
step: 5900, Loss: 0.1142469048500061
step: 6000, Loss: 0.11583675444126129
step: 6100, Loss: 0.11422738432884216
step: 6200, Loss: 0.11494233459234238
step: 6300, Loss: 0.11360339820384979
step: 6400, Loss: 0.11552297323942184
step: 6500, Loss: 0.11605070531368256
step: 6600, Loss: 0.11559219658374786
step: 6700, Loss: 0.11516723036766052
step: 6800, Loss: 5.182737827301025
step: 6900, Loss: 0.12808701395988464
step: 7000, Loss: 0.1238948255777359
step: 7100, Loss: 0.1219714879989624
step: 7200, Loss: 0.12465417385101318
step: 7300, Loss: 0.1220848485827446
step: 7400, Loss: 0.12699100375175476
step: 7500, Loss: 0.11988475173711777
step: 7600, Loss: 0.11827899515628815
step: 7700, Loss: 0.11540853977203369
step: 7800, Loss: 0.11841108649969101
step: 7900, Loss: 0.12149108946323395
step: 8000, Loss: 0.1208440363407135
step: 8100, Loss: 0.1158197671175003
training successfully ended.
validating...
validate data length:95
acc: 0.9772727272727273
precision: 1.0
recall: 0.9523809523809523
F_score: 0.975609756097561
******fold 4******

Training... train_data length:855
step: 0, Loss: 0.3342633545398712
step: 100, Loss: 0.13241468369960785
step: 200, Loss: 0.12580503523349762
step: 300, Loss: 0.12389720231294632
step: 400, Loss: 0.11885952949523926
step: 500, Loss: 0.12030427157878876
step: 600, Loss: 0.12016431242227554
step: 700, Loss: 0.11668258905410767
step: 800, Loss: 0.11747843027114868
step: 900, Loss: 0.12233108282089233
step: 1000, Loss: 0.11953286826610565
step: 1100, Loss: 0.11482895910739899
step: 1200, Loss: 0.11561242491006851
step: 1300, Loss: 0.11717063188552856
step: 1400, Loss: 0.11906290054321289
step: 1500, Loss: 0.11475824564695358
step: 1600, Loss: 0.11754535138607025
step: 1700, Loss: 0.11334144324064255
step: 1800, Loss: 0.11542665213346481
step: 1900, Loss: 0.11474098265171051
step: 2000, Loss: 0.11638836562633514
step: 2100, Loss: 0.11526110768318176
step: 2200, Loss: 0.11671140789985657
step: 2300, Loss: 0.11515302956104279
step: 2400, Loss: 0.11276575177907944
step: 2500, Loss: 0.11703521013259888
step: 2600, Loss: 0.11449962854385376
step: 2700, Loss: 0.11436035484075546
step: 2800, Loss: 0.1145210862159729
step: 2900, Loss: 0.11377378553152084
step: 3000, Loss: 0.11440423130989075
step: 3100, Loss: 0.1146620661020279
step: 3200, Loss: 0.11440152674913406
step: 3300, Loss: 0.11537417024374008
step: 3400, Loss: 0.1141965389251709
step: 3500, Loss: 0.11392201483249664
step: 3600, Loss: 0.11423899233341217
step: 3700, Loss: 0.11404386162757874
step: 3800, Loss: 0.11507061868906021
step: 3900, Loss: 0.11384208500385284
step: 4000, Loss: 0.11300935596227646
step: 4100, Loss: 0.11472770571708679
step: 4200, Loss: 0.11373026669025421
step: 4300, Loss: 0.11493159830570221
step: 4400, Loss: 0.11418537050485611
step: 4500, Loss: 4.032734394073486
step: 4600, Loss: 0.15940113365650177
step: 4700, Loss: 0.14140520989894867
step: 4800, Loss: 0.13844013214111328
step: 4900, Loss: 0.1274982988834381
step: 5000, Loss: 0.12947528064250946
step: 5100, Loss: 0.12295234203338623
step: 5200, Loss: 0.11908948421478271
step: 5300, Loss: 0.12152951955795288
step: 5400, Loss: 0.12040573358535767
step: 5500, Loss: 0.11863988637924194
step: 5600, Loss: 0.11991717666387558
step: 5700, Loss: 0.11977745592594147
step: 5800, Loss: 0.11437813937664032
step: 5900, Loss: 0.11895845830440521
step: 6000, Loss: 0.11989323049783707
step: 6100, Loss: 0.11647806316614151
step: 6200, Loss: 0.11830011010169983
step: 6300, Loss: 0.11536575853824615
step: 6400, Loss: 0.11536110192537308
step: 6500, Loss: 0.11838202178478241
step: 6600, Loss: 0.11570626497268677
step: 6700, Loss: 0.11668409407138824
step: 6800, Loss: 0.11505365371704102
step: 6900, Loss: 0.11904074996709824
step: 7000, Loss: 0.11441908776760101
step: 7100, Loss: 0.11440588533878326
step: 7200, Loss: 0.11463292688131332
step: 7300, Loss: 0.11586257070302963
step: 7400, Loss: 0.11478018760681152
step: 7500, Loss: 0.11433229595422745
step: 7600, Loss: 0.11428473889827728
step: 7700, Loss: 0.11465851217508316
step: 7800, Loss: 0.11426807940006256
step: 7900, Loss: 0.11398039013147354
step: 8000, Loss: 0.11397894471883774
step: 8100, Loss: 0.1151319369673729
step: 8200, Loss: 0.11413052678108215
step: 8300, Loss: 0.11427268385887146
step: 8400, Loss: 0.11472108215093613
step: 8500, Loss: 0.11513473093509674
step: 8600, Loss: 0.11401915550231934
step: 8700, Loss: 0.11460007727146149
step: 8800, Loss: 0.11473296582698822
step: 8900, Loss: 0.1151595488190651
step: 9000, Loss: 0.1149887889623642
step: 9100, Loss: 0.1151033490896225
step: 9200, Loss: 0.11353596299886703
step: 9300, Loss: 0.11474651843309402
step: 9400, Loss: 0.11308994144201279
step: 9500, Loss: 0.11332931369543076
step: 9600, Loss: 0.11377131193876266
step: 9700, Loss: 0.11334351450204849
step: 9800, Loss: 0.11600364744663239
step: 9900, Loss: 0.1132846474647522
training successfully ended.
validating...
validate data length:95
acc: 0.9772727272727273
precision: 0.9761904761904762
recall: 0.9761904761904762
F_score: 0.9761904761904762
******fold 5******

Training... train_data length:855
step: 0, Loss: 0.289612352848053
step: 100, Loss: 0.132653146982193
step: 200, Loss: 0.12461039423942566
step: 300, Loss: 0.12056566029787064
step: 400, Loss: 0.11898216605186462
step: 500, Loss: 0.1189694032073021
step: 600, Loss: 0.1213110014796257
step: 700, Loss: 0.12291218340396881
step: 800, Loss: 0.1175866425037384
step: 900, Loss: 0.11579311639070511
step: 1000, Loss: 0.11814889311790466
step: 1100, Loss: 0.1170017272233963
step: 1200, Loss: 0.11552207916975021
step: 1300, Loss: 0.11394528299570084
step: 1400, Loss: 0.11575005948543549
step: 1500, Loss: 0.11586125940084457
step: 1600, Loss: 0.11626803874969482
step: 1700, Loss: 0.11645394563674927
step: 1800, Loss: 0.1144966408610344
step: 1900, Loss: 0.11554200202226639
step: 2000, Loss: 0.11605880409479141
step: 2100, Loss: 0.11495647579431534
step: 2200, Loss: 0.11467812955379486
step: 2300, Loss: 0.11368869990110397
step: 2400, Loss: 0.11564174294471741
step: 2500, Loss: 0.11669989675283432
step: 2600, Loss: 0.11700451374053955
step: 2700, Loss: 0.11553159356117249
step: 2800, Loss: 0.11422400176525116
step: 2900, Loss: 0.11386041343212128
step: 3000, Loss: 0.11357875168323517
step: 3100, Loss: 0.11484164744615555
step: 3200, Loss: 0.11392410844564438
step: 3300, Loss: 0.11620211601257324
step: 3400, Loss: 0.11553692817687988
step: 3500, Loss: 0.11625033617019653
step: 3600, Loss: 0.11454883962869644
